No.,Package,obs repository,obs commit id,obs standard_riscv64 status,obs advanced_riscv64 status,gitee master,gitee openEuler-22.03-LTS,gitee openEuler-22.03-LTS-Next,Lastest Update,Upgrade Priority,has rpm history in standard_riscv64,rpm version in standard_riscv64,has rpm history in advanced_riscv64,rpm version in advanced_riscv64
3023,python-ecdsa,git@gitee.com:src-openeuler/python-ecdsa.git,7d51f4467694a5e1095de289e52f63496c106322,succeeded,disabled,f63d3e6f8218dd15b89c17759cf51e9780d14175,f076b35e323b70a63709d2ff04be1d3e3586d799,f076b35e323b70a63709d2ff04be1d3e3586d799,2,3,Yes,python-ecdsa-0.14.1-3.oe1.src.rpm,No,None
3024,python-editor,git@gitee.com:src-openeuler/python-editor.git,b2bb66b1eb95fb70bae11fd6195a2397ca8a9604,succeeded,disabled,b2bb66b1eb95fb70bae11fd6195a2397ca8a9604,b2bb66b1eb95fb70bae11fd6195a2397ca8a9604,b2bb66b1eb95fb70bae11fd6195a2397ca8a9604,0,1,Yes,python-editor-1.0.4-2.oe1.src.rpm,No,None
3025,python-elasticsearch7,git@gitee.com:src-openeuler/python-elasticsearch7.git,6dfca1e6fc6ebc891d91032f34eae89ebb1d5fca,succeeded,disabled,6dfca1e6fc6ebc891d91032f34eae89ebb1d5fca,6dfca1e6fc6ebc891d91032f34eae89ebb1d5fca,6dfca1e6fc6ebc891d91032f34eae89ebb1d5fca,0,1,Yes,python-elasticsearch-7.10.1-1.oe1.src.rpm,No,None
3026,python-enchant,git@gitee.com:src-openeuler/python-enchant.git,e42bfa0a938519541e172181fad93445115f5774,succeeded,disabled,c7cd3810e9dea2aefe5a2193a28910161afc82d0,f146c8877659f9d337103d7c6fae44e2431f9cf5,f146c8877659f9d337103d7c6fae44e2431f9cf5,2,3,Yes,python-enchant-2.0.0-8.oe1.src.rpm,No,None
3027,python-entrypoints,git@gitee.com:src-openeuler/python-entrypoints.git,d2b0cbc0a76ac5b7732b41533a34c6046974152d,succeeded,disabled,d2b0cbc0a76ac5b7732b41533a34c6046974152d,d2b0cbc0a76ac5b7732b41533a34c6046974152d,d2b0cbc0a76ac5b7732b41533a34c6046974152d,0,1,Yes,python-entrypoints-0.2.3-12.oe1.src.rpm,No,None
3028,python-estimator,git@gitee.com:src-openeuler/python-estimator.git,c588367fe0d2da7558b6fc2a7616493731dd23e8,unresolvable,disabled,c588367fe0d2da7558b6fc2a7616493731dd23e8,c588367fe0d2da7558b6fc2a7616493731dd23e8,c588367fe0d2da7558b6fc2a7616493731dd23e8,0,1,No,None,No,None
3029,python-ethtool,git@gitee.com:src-openeuler/python-ethtool.git,57a1a2400a7fad07821549ab97f768a6b596ced1,scheduled,disabled,0a3f96941a62f674e4f820125bb81d8e74ef8ceb,059c1314c8730cc55ea6b05e69259b1ca789c12c,059c1314c8730cc55ea6b05e69259b1ca789c12c,1,3,Yes,python-ethtool-0.14-4.oe1.src.rpm,No,None
3030,python-evdev,git@gitee.com:src-openeuler/python-evdev.git,146effe3eb60aacbb874a9518649dda2e6c8db80,scheduled,disabled,146effe3eb60aacbb874a9518649dda2e6c8db80,146effe3eb60aacbb874a9518649dda2e6c8db80,146effe3eb60aacbb874a9518649dda2e6c8db80,0,1,Yes,python-evdev-1.1.2-5.oe1.src.rpm,No,None
3031,python-execnet,git@gitee.com:src-openeuler/python-execnet.git,8f35307f07c3028898b27cc6ffe5fc7ec2f339da,succeeded,disabled,8f35307f07c3028898b27cc6ffe5fc7ec2f339da,8f35307f07c3028898b27cc6ffe5fc7ec2f339da,8f35307f07c3028898b27cc6ffe5fc7ec2f339da,0,1,Yes,python-execnet-1.7.1-1.oe1.src.rpm,No,None
3032,python-extras,git@gitee.com:src-openeuler/python-extras.git,39039690f1c6a1d2e1866e2e7e0bf0357ab96de7,blocked,disabled,39039690f1c6a1d2e1866e2e7e0bf0357ab96de7,39039690f1c6a1d2e1866e2e7e0bf0357ab96de7,39039690f1c6a1d2e1866e2e7e0bf0357ab96de7,0,1,Yes,python-extras-1.0.0-7.oe1.src.rpm,No,None
3033,python-ez_setup,git@gitee.com:src-openeuler/python-ez_setup.git,4fb2dad8a1707166f76b2c0e736a67574fd1b7f1,succeeded,disabled,4fb2dad8a1707166f76b2c0e736a67574fd1b7f1,4fb2dad8a1707166f76b2c0e736a67574fd1b7f1,4fb2dad8a1707166f76b2c0e736a67574fd1b7f1,0,1,Yes,python-ez_setup-0.9-1.oe1.src.rpm,No,None
3034,python-falcon,git@gitee.com:src-openeuler/python-falcon.git,a4021e3e86390ee68766430726b8081d30462984,succeeded,disabled,a4021e3e86390ee68766430726b8081d30462984,a4021e3e86390ee68766430726b8081d30462984,a4021e3e86390ee68766430726b8081d30462984,0,1,Yes,python-falcon-2.0.0-1.oe1.src.rpm,No,None
3035,python-filelock,git@gitee.com:src-openeuler/python-filelock.git,381d336e4843f5b5cb2f5951dd40efdab88618b4,succeeded,disabled,381d336e4843f5b5cb2f5951dd40efdab88618b4,381d336e4843f5b5cb2f5951dd40efdab88618b4,381d336e4843f5b5cb2f5951dd40efdab88618b4,0,1,Yes,python-filelock-3.0.12-2.oe1.src.rpm,No,None
3036,python-fixtures,git@gitee.com:src-openeuler/python-fixtures.git,73c0bc3e32062ba1345f082751fe1ed1002848ce,blocked,disabled,73c0bc3e32062ba1345f082751fe1ed1002848ce,fc1da44ce95e8d5e14a3b624e15bed042395e074,fc1da44ce95e8d5e14a3b624e15bed042395e074,2,2,Yes,python-fixtures-3.0.0-14.oe1.src.rpm,No,None
3037,python-flask,git@gitee.com:src-openeuler/python-flask.git,b78244fdcf5c23a493a2c72de5c9f1c97cbb364e,succeeded,disabled,dd5b26487b05c7e9d171faefb01f0d6107efaadc,02b25fc97915613973383d07cdd69734693d26fe,02b25fc97915613973383d07cdd69734693d26fe,2,3,Yes,python-flask-1.1.2-1.oe1.src.rpm,No,None
3038,python-flask-restful,git@gitee.com:src-openeuler/python-flask-restful.git,6650dd520041f0f943aca4bffdf3a958e71bd632,scheduled,disabled,6650dd520041f0f943aca4bffdf3a958e71bd632,b6ebb0c0f88ced011a8e65a027e5bcdbd79bc29d,b6ebb0c0f88ced011a8e65a027e5bcdbd79bc29d,2,2,Yes,python-flask-restful-0.3.8-2.oe1.src.rpm,No,None
3039,python-flask-restx,git@gitee.com:src-openeuler/python-flask-restx.git,ca59aeb5763f072ad0bb87eed70bd3d3e60f75fe,succeeded,disabled,fa52323009caff043d7ecb5ef61cc1cd6717807d,d347c400912607ec58c4565aa7e1f078ce1e5b45,d347c400912607ec58c4565aa7e1f078ce1e5b45,2,3,Yes,python-flask-restx-0.2.0-1.oe1.src.rpm,No,None
3040,python-flask-session,git@gitee.com:src-openeuler/python-flask-session.git,802f19148df9dc92abee3f2625500aa98a6e6c92,succeeded,disabled,802f19148df9dc92abee3f2625500aa98a6e6c92,802f19148df9dc92abee3f2625500aa98a6e6c92,802f19148df9dc92abee3f2625500aa98a6e6c92,0,1,Yes,python-flask-session-0.3.2-1.oe1.src.rpm,No,None
3041,python-flit,git@gitee.com:src-openeuler/python-flit.git,efd56a63ef2ab92fe9dc976491e3e6b2160bc179,succeeded,disabled,efd56a63ef2ab92fe9dc976491e3e6b2160bc179,efd56a63ef2ab92fe9dc976491e3e6b2160bc179,efd56a63ef2ab92fe9dc976491e3e6b2160bc179,0,1,Yes,python-flit-1.0-6.oe1.src.rpm,No,None
3042,python-flufl.bounce,git@gitee.com:src-openeuler/python-flufl.bounce.git,41921ec3caf3d255259021fedb1ce12df9f1b22d,succeeded,disabled,41921ec3caf3d255259021fedb1ce12df9f1b22d,41921ec3caf3d255259021fedb1ce12df9f1b22d,41921ec3caf3d255259021fedb1ce12df9f1b22d,0,1,Yes,python-flufl.bounce-3.0.1-2.oe1.src.rpm,No,None
3043,python-flufl.i18n,git@gitee.com:src-openeuler/python-flufl.i18n.git,7074792a484c78c1ea16162c047352322e738d43,succeeded,disabled,7074792a484c78c1ea16162c047352322e738d43,7074792a484c78c1ea16162c047352322e738d43,7074792a484c78c1ea16162c047352322e738d43,0,1,Yes,python-flufl.i18n-3.1.3-2.oe1.src.rpm,No,None
3044,python-flufl.lock,git@gitee.com:src-openeuler/python-flufl.lock.git,b14b9a2fc225d62f14e3147abb8ebbbbb38e99da,succeeded,disabled,b14b9a2fc225d62f14e3147abb8ebbbbb38e99da,b14b9a2fc225d62f14e3147abb8ebbbbb38e99da,b14b9a2fc225d62f14e3147abb8ebbbbb38e99da,0,1,Yes,python-flufl.lock-5.0.3-2.oe1.src.rpm,No,None
3045,python-flufl.testing,git@gitee.com:src-openeuler/python-flufl.testing.git,b930ff7c856637f016abff6eedac3aae18729492,succeeded,disabled,b930ff7c856637f016abff6eedac3aae18729492,b930ff7c856637f016abff6eedac3aae18729492,b930ff7c856637f016abff6eedac3aae18729492,0,1,Yes,python-flufl.testing-0.8-2.oe1.src.rpm,No,None
3046,python-fonttools,git@gitee.com:src-openeuler/python-fonttools.git,8557591eba819bfdf1ce02971b3a904ebe379920,blocked,disabled,5b710e926e4543cb8775f426c51d6e278b95662b,ed3f35e623bf312cb9bc4ff2c93965ee714642c3,ed3f35e623bf312cb9bc4ff2c93965ee714642c3,2,3,Yes,fonttools-3.29.0-3.oe1.src.rpm,No,None
3047,python-freezegun,git@gitee.com:src-openeuler/python-freezegun.git,b06df907e2a61ad8dbd07c288f666e3844a52c8e,blocked,disabled,1b89fbbb5c778288e350503e6ba5ca1c3868bb2b,1b89fbbb5c778288e350503e6ba5ca1c3868bb2b,1b89fbbb5c778288e350503e6ba5ca1c3868bb2b,1,2,Yes,python-freezegun-0.3.8-13.oe1.src.rpm,No,None
3048,python-funcsigs,git@gitee.com:src-openeuler/python-funcsigs.git,d36ed6b0670b3b7f7156a98d97d961c24f6cd337,blocked,disabled,d36ed6b0670b3b7f7156a98d97d961c24f6cd337,d36ed6b0670b3b7f7156a98d97d961c24f6cd337,d36ed6b0670b3b7f7156a98d97d961c24f6cd337,0,1,Yes,python-funcsigs-1.0.2-14.oe1.src.rpm,No,None
3049,python-gast,git@gitee.com:src-openeuler/python-gast.git,cf198c1ce42bfee8d9351cadd834b18f021c7bdd,succeeded,disabled,cf198c1ce42bfee8d9351cadd834b18f021c7bdd,cf198c1ce42bfee8d9351cadd834b18f021c7bdd,cf198c1ce42bfee8d9351cadd834b18f021c7bdd,0,1,Yes,python-gast-0.3.3-1.oe1.src.rpm,No,None
3050,python-genshi,git@gitee.com:src-openeuler/python-genshi.git,4550f77475bbbf2f8b710cd42db628cd49e42c49,succeeded,disabled,4550f77475bbbf2f8b710cd42db628cd49e42c49,82b66211e080f3525e4b02db0484e566356c140f,82b66211e080f3525e4b02db0484e566356c140f,2,2,Yes,python-genshi-0.7.3-7.oe1.src.rpm,No,None
3051,python-gevent,git@gitee.com:src-openeuler/python-gevent.git,5cebe06471a15cb648890eed8e846561f9f92480,succeeded,disabled,5cebe06471a15cb648890eed8e846561f9f92480,f2db8970c16209ae3a6912b2b6852e27a231ee09,f2db8970c16209ae3a6912b2b6852e27a231ee09,2,2,Yes,python-gevent-1.3.6-3.oe1.src.rpm,No,None
3052,python-gflags,git@gitee.com:src-openeuler/python-gflags.git,7437e0d68993dafb9b204d42d44264c29b828195,succeeded,disabled,7437e0d68993dafb9b204d42d44264c29b828195,7437e0d68993dafb9b204d42d44264c29b828195,7437e0d68993dafb9b204d42d44264c29b828195,0,1,Yes,python-gflags-2.0-17.oe1.src.rpm,No,None
3053,python-google-apputils,git@gitee.com:src-openeuler/python-google-apputils.git,79280ca21309c72714a8dbd844f9503babd02627,succeeded,disabled,79280ca21309c72714a8dbd844f9503babd02627,79280ca21309c72714a8dbd844f9503babd02627,79280ca21309c72714a8dbd844f9503babd02627,0,1,Yes,python-google-apputils-0.4.2-16.oe1.src.rpm,No,None
3054,python-google-auth,git@gitee.com:src-openeuler/python-google-auth.git,1b595796a96e539962b0ec99564c39c0d77247be,succeeded,disabled,1b595796a96e539962b0ec99564c39c0d77247be,1b595796a96e539962b0ec99564c39c0d77247be,1b595796a96e539962b0ec99564c39c0d77247be,0,1,Yes,python-google-auth-1.22.1-1.oe1.src.rpm,No,None
3055,python-google-auth-oauthlib,git@gitee.com:src-openeuler/python-google-auth-oauthlib.git,455aea876277371d26cbd706d12b7ed2bb424baa,succeeded,disabled,455aea876277371d26cbd706d12b7ed2bb424baa,455aea876277371d26cbd706d12b7ed2bb424baa,455aea876277371d26cbd706d12b7ed2bb424baa,0,1,Yes,python-google-auth-oauthlib-0.4.1-1.oe1.src.rpm,No,None
3056,python-google-pasta,git@gitee.com:src-openeuler/python-google-pasta.git,f79b9db18d99700ff71b15699ffaa7e34905938e,succeeded,disabled,f79b9db18d99700ff71b15699ffaa7e34905938e,f79b9db18d99700ff71b15699ffaa7e34905938e,f79b9db18d99700ff71b15699ffaa7e34905938e,0,1,Yes,python-google-pasta-0.2.0-1.oe1.src.rpm,No,None
3057,python-greenlet,git@gitee.com:src-openeuler/python-greenlet.git,1ee9d53daa6273214a82aab176d810ec0a39c422,succeeded,disabled,bc315f4868b5c13332ed3fe98faccee2127a1566,bc315f4868b5c13332ed3fe98faccee2127a1566,bc315f4868b5c13332ed3fe98faccee2127a1566,1,2,Yes,python-greenlet-0.4.15-4.oe1.src.rpm,No,None
3058,python-gssapi,git@gitee.com:src-openeuler/python-gssapi.git,51c4dd89fe53429e6c2e0fc2ecf910d89c4885ca,scheduled,disabled,51d131dd34f2cd93b4c5603155afd4a9470b04d6,51c4dd89fe53429e6c2e0fc2ecf910d89c4885ca,51c4dd89fe53429e6c2e0fc2ecf910d89c4885ca,1,2,Yes,python-gssapi-1.5.1-3.oe1.src.rpm,No,None
3059,python-gunicorn,git@gitee.com:src-openeuler/python-gunicorn.git,bc2c9575579e59d2b832007774f7a693f41ce0b9,succeeded,disabled,bc2c9575579e59d2b832007774f7a693f41ce0b9,bc2c9575579e59d2b832007774f7a693f41ce0b9,bc2c9575579e59d2b832007774f7a693f41ce0b9,0,1,Yes,python-gunicorn-20.0.4-1.oe1.src.rpm,No,None
3060,python-h5py,git@gitee.com:src-openeuler/python-h5py.git,ccc01f84869f629dee870193bdf978d90362f4df,unresolvable,disabled,ccc01f84869f629dee870193bdf978d90362f4df,ccc01f84869f629dee870193bdf978d90362f4df,ccc01f84869f629dee870193bdf978d90362f4df,0,1,Yes,python-h5py-2.10.0-1.src.rpm,No,None
3061,python-hamcrest,git@gitee.com:src-openeuler/python-hamcrest.git,34d499b6b594801bd04873d001ad1e1027f32e86,succeeded,disabled,34d499b6b594801bd04873d001ad1e1027f32e86,34d499b6b594801bd04873d001ad1e1027f32e86,34d499b6b594801bd04873d001ad1e1027f32e86,0,1,Yes,python-hamcrest-1.9.0-10.oe1.src.rpm,No,None
3062,python-hpack,git@gitee.com:src-openeuler/python-hpack.git,7997f6bd74eb75ad5a9912af548613eb90b61beb,succeeded,disabled,7be7f8006f59bc9d69ec0009e2634a7c8475547b,7be7f8006f59bc9d69ec0009e2634a7c8475547b,7be7f8006f59bc9d69ec0009e2634a7c8475547b,1,2,Yes,python-hpack-3.0.0-5.oe1.src.rpm,No,None
3063,python-html5lib,git@gitee.com:src-openeuler/python-html5lib.git,add3b769db4133be92909cfeef84b02172da47e7,blocked,disabled,add3b769db4133be92909cfeef84b02172da47e7,add3b769db4133be92909cfeef84b02172da47e7,add3b769db4133be92909cfeef84b02172da47e7,0,1,Yes,python-html5lib-1.1-1.oe1.src.rpm,No,None
3064,python-httmock,git@gitee.com:src-openeuler/python-httmock.git,7b7674f27a4a34493327545ea881665f8123753d,succeeded,disabled,7b7674f27a4a34493327545ea881665f8123753d,7b7674f27a4a34493327545ea881665f8123753d,7b7674f27a4a34493327545ea881665f8123753d,0,1,Yes,python-httmock-1.3.0-1.oe1.src.rpm,No,None
3065,python-httplib2,git@gitee.com:src-openeuler/python-httplib2.git,80e851ae6e9cdf00a554b9e01ea7bdd0c0c8bc5d,succeeded,disabled,80e851ae6e9cdf00a554b9e01ea7bdd0c0c8bc5d,ad952522691621d7e795ffaaf1af35806493f662,ad952522691621d7e795ffaaf1af35806493f662,2,2,Yes,python-httplib2-0.19.0-2.oe1.src.rpm,No,None
3066,python-httpretty,git@gitee.com:openeuler-risc-v/python-httpretty.git,da03cc91795f5d7ea7e54e3afea2511a893b5b29,failed,disabled,4a89eb738102bf4ff6b6c0d6b5faffc125510de2,79cad8c40d95bb7096065209af6533104af6a0e4,79cad8c40d95bb7096065209af6533104af6a0e4,0,3,No,None,No,None
3067,python-humanize,git@gitee.com:src-openeuler/python-humanize.git,9b7e6a3708f8495429c11557e9f6167724e9d464,succeeded,disabled,af87bc3cedc88d83ce4c958dfd1a9276081691f5,4a0546cf1d953e78a1c5ba69aedbad0bb561a0c8,4a0546cf1d953e78a1c5ba69aedbad0bb561a0c8,2,3,Yes,python-humanize-0.5.1-17.oe1.src.rpm,No,None
3068,python-hwdata,git@gitee.com:src-openeuler/python-hwdata.git,bac0d4d3d9e77fd789688d1e60cd3a3c117b8a52,succeeded,disabled,bac0d4d3d9e77fd789688d1e60cd3a3c117b8a52,bac0d4d3d9e77fd789688d1e60cd3a3c117b8a52,bac0d4d3d9e77fd789688d1e60cd3a3c117b8a52,0,1,Yes,python-hwdata-2.3.7-8.oe1.src.rpm,No,None
3069,python-hyperframe,git@gitee.com:src-openeuler/python-hyperframe.git,69446307d1611ca15c0812e74e71b93403143b45,succeeded,disabled,81e884c4edb93fb4f21763d039854a653bc18a13,81e884c4edb93fb4f21763d039854a653bc18a13,81e884c4edb93fb4f21763d039854a653bc18a13,1,2,Yes,python-hyperframe-5.2.0-3.oe1.src.rpm,No,None
3070,python-hyperlink,git@gitee.com:src-openeuler/python-hyperlink.git,2553313f754f6f9895753f63550c210bef748c65,succeeded,disabled,2553313f754f6f9895753f63550c210bef748c65,418d223e3e256ccf5e7f6f31737fe6fee57cde9c,418d223e3e256ccf5e7f6f31737fe6fee57cde9c,2,2,Yes,python-hyperlink-18.0.0-10.oe1.src.rpm,No,None
3071,python-hyperopt,git@gitee.com:src-openeuler/python-hyperopt.git,372eb295e9377f8910abd2fefa6a816ef1a30987,succeeded,disabled,372eb295e9377f8910abd2fefa6a816ef1a30987,372eb295e9377f8910abd2fefa6a816ef1a30987,372eb295e9377f8910abd2fefa6a816ef1a30987,0,1,Yes,python-hyperopt-0.2.4-1.oe1.src.rpm,No,None
3072,python-hypothesis,git@gitee.com:src-openeuler/python-hypothesis.git,43654dc04f96003d9ec18e648f1fc119f8bcf78f,blocked,disabled,43654dc04f96003d9ec18e648f1fc119f8bcf78f,43654dc04f96003d9ec18e648f1fc119f8bcf78f,43654dc04f96003d9ec18e648f1fc119f8bcf78f,0,1,Yes,python-hypothesis-5.20.3-2.oe1.src.rpm,No,None
3073,python-idna,git@gitee.com:src-openeuler/python-idna.git,1d61022f7ba595b5aa8dd01259957478e7ae0e8b,blocked,disabled,265b71cb2d5f2697e8aa754e47f4dcef5a0b1f09,eabc866b1d5d3e404746f5ee4c93eefd2ec2a60f,eabc866b1d5d3e404746f5ee4c93eefd2ec2a60f,1,3,Yes,python-idna-2.10-2.oe1.src.rpm,No,None
3074,python-ifcfg,git@gitee.com:src-openeuler/python-ifcfg.git,7922a75fd6c10cfac9b058af6c3e5e4947ecb4ca,succeeded,disabled,7922a75fd6c10cfac9b058af6c3e5e4947ecb4ca,7922a75fd6c10cfac9b058af6c3e5e4947ecb4ca,7922a75fd6c10cfac9b058af6c3e5e4947ecb4ca,0,1,Yes,python-ifcfg-0.21-1.oe1.src.rpm,No,None
3075,python-imagesize,git@gitee.com:src-openeuler/python-imagesize.git,3b68edae92d4c2aa04def604a412411efaa8032b,blocked,disabled,3b68edae92d4c2aa04def604a412411efaa8032b,5a177dca8a136fcbc7d512fbecf52e8810c81df2,5a177dca8a136fcbc7d512fbecf52e8810c81df2,2,2,Yes,python-imagesize-1.2.0-2.oe1.src.rpm,No,None
3076,python-importlib-metadata,git@gitee.com:src-openeuler/python-importlib-metadata.git,32cb194f7635a42e37c64f2c36b313662c1fdde9,blocked,disabled,09e4bb241d7a17e447429a08cea1ae77373fbb54,34ab249ab29ea65743057824ee5915da717ae4e8,34ab249ab29ea65743057824ee5915da717ae4e8,1,3,Yes,python-importlib-metadata-0.23-2.oe1.src.rpm,No,None
3077,python-importlib-resources,git@gitee.com:src-openeuler/python-importlib-resources.git,2ec11f5cb6d4e858a027c6ba582847a691f6b83f,succeeded,disabled,5572afcef37936dcffe1a504eefa44b91375de5b,5572afcef37936dcffe1a504eefa44b91375de5b,5572afcef37936dcffe1a504eefa44b91375de5b,1,2,Yes,python-importlib-resources-3.3.0-1.oe1.src.rpm,No,None
3078,python-incremental,git@gitee.com:src-openeuler/python-incremental.git,18954b2922f613e48ae3e00d20f4646caeddcb97,succeeded,disabled,18954b2922f613e48ae3e00d20f4646caeddcb97,18954b2922f613e48ae3e00d20f4646caeddcb97,18954b2922f613e48ae3e00d20f4646caeddcb97,0,1,Yes,python-incremental-17.5.0-6.oe1.src.rpm,No,None
3079,python-iniconfig,git@gitee.com:src-openeuler/python-iniconfig.git,dd6e1c2848c88ab1fc50ec4cd018f01728b1cd86,succeeded,disabled,dd6e1c2848c88ab1fc50ec4cd018f01728b1cd86,dd6e1c2848c88ab1fc50ec4cd018f01728b1cd86,dd6e1c2848c88ab1fc50ec4cd018f01728b1cd86,0,1,Yes,python-iniconfig-1.1.1-1.oe1.src.rpm,No,None
3080,python-iniparse,git@gitee.com:src-openeuler/python-iniparse.git,43fbb21ccfd87c8aef44d6fee9c987ebd21efe4d,succeeded,disabled,43fbb21ccfd87c8aef44d6fee9c987ebd21efe4d,43fbb21ccfd87c8aef44d6fee9c987ebd21efe4d,43fbb21ccfd87c8aef44d6fee9c987ebd21efe4d,0,1,Yes,python-iniparse-0.5-1.oe1.src.rpm,No,None
3081,python-inotify,git@gitee.com:src-openeuler/python-inotify.git,bea219cb263d3e0b59af3ebaceed0bb890ae11d9,succeeded,disabled,bea219cb263d3e0b59af3ebaceed0bb890ae11d9,bea219cb263d3e0b59af3ebaceed0bb890ae11d9,bea219cb263d3e0b59af3ebaceed0bb890ae11d9,0,1,Yes,python-inotify-0.9.6-17.oe1.src.rpm,No,None
3082,python-invoke,git@gitee.com:src-openeuler/python-invoke.git,ce1f331a7918de814a1ed9dda4742bbf72a98cfd,succeeded,disabled,a88aa31574e217fb641820598d3851111a452302,9b14f63d09145d176c33ae339e25057dd2d7d99c,9b14f63d09145d176c33ae339e25057dd2d7d99c,1,3,Yes,python-invoke-1.5.0-1.oe1.src.rpm,No,None
3083,python-ipaddress,git@gitee.com:src-openeuler/python-ipaddress.git,4eaad50795c765fea0100bd9def00d2663b4f604,succeeded,disabled,4eaad50795c765fea0100bd9def00d2663b4f604,4eaad50795c765fea0100bd9def00d2663b4f604,4eaad50795c765fea0100bd9def00d2663b4f604,0,1,Yes,python-ipaddress-1.0.23-2.oe1.src.rpm,No,None
3084,python-ipython_genutils,git@gitee.com:src-openeuler/python-ipython_genutils.git,9283a5cbd0c5f9ba73100a4e0f7e267538aa82f8,succeeded,disabled,9283a5cbd0c5f9ba73100a4e0f7e267538aa82f8,830a65ff8e34047e7d57ceda618c315ce84767f6,830a65ff8e34047e7d57ceda618c315ce84767f6,2,2,Yes,python-ipython_genutils-0.1.0-16.oe1.src.rpm,No,None
3085,python-iso8601,git@gitee.com:src-openeuler/python-iso8601.git,2f182b45e2c7d303711010d0b37d4960e6df505e,succeeded,disabled,9d0d8670b62ae35fb595c46e7d14ba5383bc8855,9d0d8670b62ae35fb595c46e7d14ba5383bc8855,9d0d8670b62ae35fb595c46e7d14ba5383bc8855,1,2,Yes,python-iso8601-0.1.12-1.oe1.src.rpm,No,None
3086,python-isodate,git@gitee.com:src-openeuler/python-isodate.git,7a88995dd56519142059832284f7733ca4efaf03,succeeded,disabled,7a88995dd56519142059832284f7733ca4efaf03,7a88995dd56519142059832284f7733ca4efaf03,7a88995dd56519142059832284f7733ca4efaf03,0,1,Yes,python-isodate-0.6.0-1.oe1.src.rpm,No,None
3087,python-isort,git@gitee.com:src-openeuler/python-isort.git,1af04066d531add1b24405a21186ad4c5b913a4b,succeeded,disabled,b49ad84a8e64eb478a5a7a1adff696006bf39003,d45eee544957c7ed892c63c3bb816b16fee92c96,d45eee544957c7ed892c63c3bb816b16fee92c96,2,3,Yes,python-isort-4.3.4-7.oe1.src.rpm,No,None
3088,python-itsdangerous,git@gitee.com:src-openeuler/python-itsdangerous.git,ff0be18c00f26fc5c26161745de6461fe1111842,succeeded,disabled,ff0be18c00f26fc5c26161745de6461fe1111842,ff0be18c00f26fc5c26161745de6461fe1111842,ff0be18c00f26fc5c26161745de6461fe1111842,0,1,Yes,python-itsdangerous-1.1.0-3.oe1.src.rpm,No,None
3089,python-jaraco-classes,git@gitee.com:src-openeuler/python-jaraco-classes.git,2de09da91394c90c2a29ac2f95efbcb556aa8311,succeeded,disabled,2de09da91394c90c2a29ac2f95efbcb556aa8311,2de09da91394c90c2a29ac2f95efbcb556aa8311,2de09da91394c90c2a29ac2f95efbcb556aa8311,0,1,Yes,python-jaraco-classes-3.1.0-2.oe1.src.rpm,No,None
3090,python-jaraco-collections,git@gitee.com:src-openeuler/python-jaraco-collections.git,4f0c57337aba29e7847886447f0976d5eae38dc8,succeeded,disabled,8bdda1c814a7b7e9fb9e2083aea13c293f6fd9e8,50b8ef46b56864f04c0797bd5927a78058380541,50b8ef46b56864f04c0797bd5927a78058380541,2,3,Yes,python-jaraco-collections-3.0.0-2.oe1.src.rpm,No,None
3091,python-jaraco-functools,git@gitee.com:src-openeuler/python-jaraco-functools.git,4664d7dac33481109d8faabc3149e7c0ff3717ab,succeeded,disabled,4664d7dac33481109d8faabc3149e7c0ff3717ab,4664d7dac33481109d8faabc3149e7c0ff3717ab,4664d7dac33481109d8faabc3149e7c0ff3717ab,0,1,Yes,python-jaraco-functools-3.0.1-2.oe1.src.rpm,No,None
3092,python-jaraco-text,git@gitee.com:src-openeuler/python-jaraco-text.git,fadd992183f6d2041b7b15fb7c20ff900cc96765,succeeded,disabled,fadd992183f6d2041b7b15fb7c20ff900cc96765,fadd992183f6d2041b7b15fb7c20ff900cc96765,fadd992183f6d2041b7b15fb7c20ff900cc96765,0,1,Yes,python-jaraco-text-3.2.0-1.oe1.src.rpm,No,None
3093,python-jeepney,git@gitee.com:src-openeuler/python-jeepney.git,eacf1cd836b4de44c11a27ee34bc0265aa8d5e55,succeeded,disabled,eacf1cd836b4de44c11a27ee34bc0265aa8d5e55,eacf1cd836b4de44c11a27ee34bc0265aa8d5e55,eacf1cd836b4de44c11a27ee34bc0265aa8d5e55,0,1,Yes,python-jeepney-0.6.0-1.oe1.src.rpm,No,None
3094,python-jinja2,git@gitee.com:src-openeuler/python-jinja2.git,922bad4df231940491ac3387d5e2dff4ede1598a,blocked,disabled,74cc732489524005bb1cf848e614e226e01c0ce0,3a2fa29230a09ba8b1d9837aa1808c124c5d1463,3a2fa29230a09ba8b1d9837aa1808c124c5d1463,1,3,Yes,python-jinja2-2.11.2-3.oe1.src.rpm,No,None
3095,python-jmespath,git@gitee.com:src-openeuler/python-jmespath.git,6c8812f70ac461bbc29a56480980423b5560d4f0,succeeded,disabled,c7c3ccd2af35f71fc962b782f0dbb4205fe7b47e,e0f936dca815412ff1c21883b5a482a507b57dda,e0f936dca815412ff1c21883b5a482a507b57dda,2,3,Yes,python-jmespath-0.9.0-14.oe1.src.rpm,No,None
